ag0000027188.fit 2023-05-01 00:45:23.120 PLATE_B 689.700  786.800  908.700  438.500  397.500  488.300  452.000  704.200  750.100  272.800  523.600  296.500  884.300  669.400  659.900  524.800 
ag0000027200.fit 2023-05-01 01:32:10.582 PLATE_B 682.000  790.200  900.900  441.900  389.900  491.800  452.000  704.200  742.400  276.200  515.900  300.000  876.600  672.800  652.200  528.300 
ag0000027323.fit 2023-05-01 02:46:22.130 PLATE_A 692.700  762.600  694.200  348.600  760.600  476.900  287.600  673.700  525.500  560.100  292.000  442.800  459.700  299.400  467.600  818.100 
ag0000027346.fit 2023-05-01 20:30:12.128 PLATE_B 688.100  788.100  907.000  439.800  396.000  489.700  452.000  704.200  748.500  274.100  522.000  297.900  882.700  670.600  658.400  526.100 
ag0000027375.fit 2023-05-01 21:50:01.674 PLATE_B 682.900  789.800  901.900  441.500  390.700  491.400  452.000  704.200  743.300  275.700  516.800  299.500  877.500  672.300  653.200  527.800 
ag0000027388.fit 2023-05-01 22:26:57.668 PLATE_B 689.900  787.700  908.900  439.300  397.700  489.200  452.000  704.200  750.300  273.600  523.800  297.400  884.500  670.200  660.200  525.700 
ag0000027405.fit 2023-05-01 23:18:52.420 PLATE_B 682.900  790.200  902.000  441.800  390.800  491.700  452.000  704.200  743.400  276.000  516.800  299.900  877.600  672.700  653.300  528.200 
ag0000027421.fit 2023-05-02 00:04:22.174 PLATE_B 689.100  787.100  908.100  438.800  396.900  488.700  452.000  704.200  749.500  273.000  523.000  296.900  883.700  669.600  659.400  525.100 
ag0000027444.fit 2023-05-02 00:49:45.071 PLATE_B 690.500  787.000  909.400  438.600  398.300  488.600  452.000  704.200  750.800  272.900  524.300  296.800  885.100  669.600  660.800  525.000 
ag0000027455.fit 2023-05-02 01:23:02.614 PLATE_B 687.300  788.500  906.300  440.200  395.200  490.100  452.000  704.200  747.700  274.400  521.200  298.300  881.900  671.100  657.600  526.600 
ag0000027474.fit 2023-05-02 02:07:35.539 PLATE_B 690.400  786.100  909.400  437.700  398.200  487.600  452.000  704.200  750.800  271.900  524.300  295.800  885.000  668.600  660.700  524.100 
ag0000027486.fit 2023-05-02 02:40:43.114 PLATE_B 678.900  788.800  897.800  440.500  386.700  490.400  452.000  704.200  739.200  274.700  512.800  298.600  873.400  671.400  649.200  526.900 
ag0000027502.fit 2023-05-02 03:12:31.861 PLATE_B 690.200  787.400  909.100  439.000  398.000  488.900  452.000  704.200  750.500  273.200  524.100  297.100  884.800  669.900  660.500  525.400 
ag0000027514.fit 2023-05-02 04:32:50.191 PLATE_B 688.200  786.300  907.200  437.900  396.000  487.900  452.000  704.200  748.600  272.100  522.100  296.000  882.800  668.900  658.500  524.300 
ag0000027535.fit 2023-05-02 20:42:31.485 PLATE_A 687.800  755.100  689.400  340.900  785.200  546.700  282.700  666.100  520.500  552.400  287.000  435.100  459.700  299.400  462.600  810.600 
ag0000027541.fit 2023-05-02 22:18:39.582 PLATE_B 688.100  790.100  907.000  441.700  395.800  491.700  452.000  704.200  748.500  275.900  521.900  299.800  882.700  672.700  658.200  528.100 
